support,itemsets,itemset_size
0.011551211510201291,"frozenset({'17131869', '23093367', '28862528'})",3
0.011175284508390008,"frozenset({'25451555', '17131869', '28862528'})",3
0.010013328320973309,"frozenset({'17131869', '15704307', '23093367', '28862528'})",4
0.010013328320973309,"frozenset({'25451555', '17131869', '23093367', '28862528'})",4
0.0097741020470934,"frozenset({'25451555', '17131869', '15704307', '28862528'})",4
0.011824612966064045,"frozenset({'19358975', '17131869', '28862528'})",3
0.011687912238132668,"frozenset({'19358975', '23093367', '28862528'})",3
0.01127781005433854,"frozenset({'19358975', '15704307', '28862528'})",3
0.011106934144424319,"frozenset({'25451555', '19358975', '28862528'})",3
0.010423430504767437,"frozenset({'19358975', '17131869', '23093367', '28862528'})",4
0.010320904958818905,"frozenset({'19358975', '17131869', '15704307', '28862528'})",4
0.009876627593041932,"frozenset({'19358975', '15704307', '23093367', '28862528'})",4
0.010081678684938998,"frozenset({'25451555', '19358975', '23093367', '28862528'})",4
0.010013328320973309,"frozenset({'25451555', '19358975', '17131869', '28862528'})",4
0.009466525409247804,"frozenset({'25451555', '19358975', '15704307', '28862528'})",4
0.008543795495711016,"frozenset({'29396738', '15704307'})",2
0.006288233484843307,"frozenset({'29396738', '17131869'})",2
0.006083182392946243,"frozenset({'19358975', '29396738'})",2
0.00580978093708349,"frozenset({'29396738', '23093367'})",2
0.005775605755100646,"frozenset({'29396738', '23093359'})",2
0.005741430573117802,"frozenset({'29396738', '28862528'})",2
0.005707255391134957,"frozenset({'25451555', '29396738'})",2
0.005331328389323673,"frozenset({'29396738', '20898019'})",2
0.005228802843375141,"frozenset({'29396738', '22554204'})",2
0.005741430573117802,"frozenset({'20299683', '29396738'})",2
0.005673080209152114,"frozenset({'28204534', '29396738'})",2
0.005297153207340829,"frozenset({'29396738', '15704307', '17131869'})",3
0.005023751751478077,"frozenset({'19358975', '29396738', '17131869'})",3
0.012405591059772392,"frozenset({'29237211', '28862528'})",2
0.010765182324595878,"frozenset({'29237211', '15704307'})",2
0.01018420423088753,"frozenset({'25451555', '29237211'})",2
0.009534875773213493,"frozenset({'19358975', '29237211'})",2
0.00943235022726496,"frozenset({'29237211', '23093367'})",2
0.00926147431735074,"frozenset({'29237211', '17131869'})",2
0.00580978093708349,"frozenset({'28204534', '29237211'})",2
0.007860291856054134,"frozenset({'29237211', '15704307', '28862528'})",3
0.008509620313728171,"frozenset({'25451555', '29237211', '28862528'})",3
0.007210963398380096,"frozenset({'25451555', '29237211', '15704307'})",3
0.006356583848808995,"frozenset({'25451555', '29237211', '15704307', '28862528'})",4
0.007518540036225693,"frozenset({'19358975', '29237211', '15704307'})",3
0.007450189672260005,"frozenset({'19358975', '29237211', '28862528'})",3
0.00707426267044872,"frozenset({'25451555', '19358975', '29237211'})",3
0.006185707938894775,"frozenset({'19358975', '29237211', '15704307', '28862528'})",4
0.006254058302860463,"frozenset({'25451555', '19358975', '29237211', '28862528'})",4
0.005946481665014866,"frozenset({'25451555', '19358975', '29237211', '15704307'})",4
0.007586890400191381,"frozenset({'29237211', '23093367', '28862528'})",3
0.007347664126311473,"frozenset({'19358975', '29237211', '23093367'})",3
0.007347664126311473,"frozenset({'25451555', '29237211', '23093367'})",3
0.007142613034414408,"frozenset({'29237211', '15704307', '23093367'})",3
0.006356583848808995,"frozenset({'19358975', '29237211', '23093367', '28862528'})",4
0.0065274597587232155,"frozenset({'25451555', '29237211', '23093367', '28862528'})",4
0.0062198831208776185,"frozenset({'25451555', '19358975', '29237211', '23093367'})",4
0.006185707938894775,"frozenset({'19358975', '29237211', '15704307', '23093367'})",4
0.005980656846997711,"frozenset({'25451555', '29237211', '15704307', '23093367'})",4
0.005946481665014866,"frozenset({'29237211', '15704307', '23093367', '28862528'})",4
0.008031167765968353,"frozenset({'29237211', '15704307', '17131869'})",3
0.007655240764157069,"frozenset({'19358975', '29237211', '17131869'})",3
0.00741601449027716,"frozenset({'17131869', '29237211', '28862528'})",3
0.007313488944328628,"frozenset({'29237211', '23093367', '17131869'})",3
0.0069033867605345,"frozenset({'25451555', '29237211', '17131869'})",3
0.00673251085062028,"frozenset({'19358975', '29237211', '15704307', '17131869'})",4
0.0065274597587232155,"frozenset({'19358975', '29237211', '17131869', '28862528'})",4
0.006459109394757527,"frozenset({'17131869', '29237211', '15704307', '28862528'})",4
0.0065274597587232155,"frozenset({'19358975', '29237211', '23093367', '17131869'})",4
0.006390759030791839,"frozenset({'29237211', '15704307', '23093367', '17131869'})",4
0.006254058302860463,"frozenset({'17131869', '29237211', '23093367', '28862528'})",4
0.006254058302860463,"frozenset({'25451555', '19358975', '29237211', '17131869'})",4
0.0062198831208776185,"frozenset({'25451555', '17131869', '29237211', '28862528'})",4
0.006185707938894775,"frozenset({'25451555', '29237211', '15704307', '17131869'})",4
0.0061173575749290865,"frozenset({'25451555', '29237211', '23093367', '17131869'})",4
0.0065274597587232155,"frozenset({'15704307', '156534'})",2
0.006322408666826151,"frozenset({'25074849', '15704307'})",2
0.005262978025357985,"frozenset({'25074849', '20898019'})",2
0.005228802843375141,"frozenset({'25074849', '23093367'})",2
0.005604729845186425,"frozenset({'20299683', '25074849'})",2
0.005673080209152114,"frozenset({'25074849', '22554204'})",2
0.008612145859676703,"frozenset({'9516', '9517'})",2
0.005604729845186425,"frozenset({'20701984', '18465566'})",2
0.009124773589419363,"frozenset({'17210471', '17210470'})",2
0.0069033867605345,"frozenset({'18659623', '20575446'})",2
0.005775605755100646,"frozenset({'18465566', '20575446'})",2
0.0050579269334609205,"frozenset({'9615347', '20575446'})",2
0.007347664126311473,"frozenset({'15704307', '20575446'})",2
0.0061173575749290865,"frozenset({'22554204', '20575446'})",2
0.006083182392946243,"frozenset({'19351043', '20575446'})",2
0.005433853935272205,"frozenset({'20575446', '17131869'})",2
0.006356583848808995,"frozenset({'20898019', '20575446'})",2
0.0065274597587232155,"frozenset({'22504701', '20701984'})",2
0.0050579269334609205,"frozenset({'22504701', '13436373'})",2
0.013909299067017532,"frozenset({'20299683', '15704307'})",2
0.009637401319162025,"frozenset({'20299683', '20898019'})",2
0.008885547315539455,"frozenset({'20299683', '19358975'})",2
0.008783021769590922,"frozenset({'20299683', '23093367'})",2
0.008202043675882575,"frozenset({'20299683', '22554204'})",2
0.010628481596664503,"frozenset({'20299683', '17131869'})",2
0.00580978093708349,"frozenset({'20299683', '18659623'})",2
0.006971737124500188,"frozenset({'20299683', '19351043'})",2
0.005878131301049178,"frozenset({'20299683', '20898019', '15704307'})",3
0.007108437852431564,"frozenset({'20299683', '19358975', '15704307'})",3
0.007142613034414408,"frozenset({'20299683', '19358975', '17131869'})",3
0.006254058302860463,"frozenset({'20299683', '19358975', '15704307', '17131869'})",4
0.006561634940706059,"frozenset({'20299683', '15704307', '23093367'})",3
0.0061173575749290865,"frozenset({'20299683', '19358975', '23093367'})",3
0.006254058302860463,"frozenset({'20299683', '23093367', '17131869'})",3
0.005297153207340829,"frozenset({'20299683', '19358975', '15704307', '23093367'})",4
0.005331328389323673,"frozenset({'20299683', '19358975', '23093367', '17131869'})",4
0.005536379481220738,"frozenset({'20299683', '15704307', '23093367', '17131869'})",4
0.008953897679505144,"frozenset({'20299683', '15704307', '17131869'})",3
0.009193123953385052,"frozenset({'3217221', '15704307'})",2
0.006561634940706059,"frozenset({'3217221', '17131869'})",2
0.005741430573117802,"frozenset({'19358975', '3217221'})",2
0.005502204299237893,"frozenset({'3217221', '23093367'})",2
0.005604729845186425,"frozenset({'3217221', '15704307', '17131869'})",3
0.01120945969037285,"frozenset({'6120349', '3217221'})",2
0.005741430573117802,"frozenset({'6120349', '15704307'})",2
0.0054680291172550495,"frozenset({'472331', '5805'})",2
0.005980656846997711,"frozenset({'1238684', '15704307'})",2
0.007552715218208537,"frozenset({'7202841', '9674335'})",2
0.007450189672260005,"frozenset({'3217221', '9674335'})",2
0.0071767882163972525,"frozenset({'6120349', '9674335'})",2
0.006800861214585968,"frozenset({'16164271', '9674335'})",2
0.007791941492088446,"frozenset({'9674335', '13490570'})",2
0.0061173575749290865,"frozenset({'7202841', '9674335', '13490570'})",3
0.005843956119066334,"frozenset({'7202841', '3217221', '9674335'})",3
0.005878131301049178,"frozenset({'3217221', '9674335', '13490570'})",3
0.006288233484843307,"frozenset({'7202841', '6120349', '9674335'})",3
0.00580978093708349,"frozenset({'6120349', '3217221', '9674335'})",3
0.005912306483032022,"frozenset({'6120349', '9674335', '13490570'})",3
0.005228802843375141,"frozenset({'7202841', '6120349', '3217221', '9674335'})",4
0.005331328389323673,"frozenset({'7202841', '6120349', '9674335', '13490570'})",4
0.005262978025357985,"frozenset({'3217221', '16164271', '9674335'})",3
0.005262978025357985,"frozenset({'7202841', '16164271', '9674335'})",3
0.005194627661392297,"frozenset({'6120349', '16164271', '9674335'})",3
0.005980656846997711,"frozenset({'16164271', '9674335', '13490570'})",3
0.006629985304671748,"frozenset({'9615347', '18659623'})",2
0.006185707938894775,"frozenset({'9615347', '15704307'})",2
0.0050579269334609205,"frozenset({'19351043', '9615347'})",2
0.0051604524794094525,"frozenset({'9615347', '18465566'})",2
0.006356583848808995,"frozenset({'29800', '29802'})",2
0.005570554663203582,"frozenset({'29801', '29802'})",2
0.007450189672260005,"frozenset({'13436373', '6393631'})",2
0.005023751751478077,"frozenset({'20701984', '13436373'})",2
0.005741430573117802,"frozenset({'23754', '25099'})",2
0.005228802843375141,"frozenset({'7904429', '29800'})",2
0.005126277297426609,"frozenset({'29800', '744615'})",2
0.005092102115443765,"frozenset({'29802', '744615'})",2
0.008851372133556612,"frozenset({'138396', '138398'})",2
0.007005912306483032,"frozenset({'18465566', '18659623'})",2
0.006937561942517344,"frozenset({'19351043', '18465566'})",2
0.006322408666826151,"frozenset({'18465566', '15704307'})",2
0.005707255391134957,"frozenset({'18465566', '20898019'})",2
0.0061173575749290865,"frozenset({'18465566', '22554204'})",2
0.006459109394757527,"frozenset({'25179', '15704307'})",2
0.010799357506578722,"frozenset({'15196', '15197'})",2
0.007210963398380096,"frozenset({'6839093', '15704307'})",2
0.006390759030791839,"frozenset({'15704307', '16002136'})",2
0.005673080209152114,"frozenset({'20898019', '16002136'})",2
0.010970233416492944,"frozenset({'24666002', '23093359'})",2
0.006185707938894775,"frozenset({'24666002', '15704307'})",2
0.005023751751478077,"frozenset({'24666002', '17131869'})",2
0.0050579269334609205,"frozenset({'24666002', '23093359', '15704307'})",3
0.012849868425549365,"frozenset({'20299683', '23012877'})",2
0.008407094767779639,"frozenset({'15704307', '23012877'})",2
0.0062198831208776185,"frozenset({'23012877', '23093367'})",2
0.005946481665014866,"frozenset({'19358975', '23012877'})",2
0.005946481665014866,"frozenset({'20898019', '23012877'})",2
0.00580978093708349,"frozenset({'25451555', '23012877'})",2
0.005741430573117802,"frozenset({'22554204', '23012877'})",2
0.00707426267044872,"frozenset({'23012877', '17131869'})",2
0.005023751751478077,"frozenset({'23012877', '28862528'})",2
0.005741430573117802,"frozenset({'23093359', '23012877'})",2
0.007108437852431564,"frozenset({'20299683', '15704307', '23012877'})",3
0.005194627661392297,"frozenset({'23012877', '20299683', '23093367'})",3
0.005228802843375141,"frozenset({'20299683', '19358975', '23012877'})",3
0.005092102115443765,"frozenset({'19358975', '23012877', '17131869'})",3
0.0051604524794094525,"frozenset({'20299683', '20898019', '23012877'})",3
0.005980656846997711,"frozenset({'20299683', '23012877', '17131869'})",3
0.005912306483032022,"frozenset({'15704307', '23012877', '17131869'})",3
0.0051604524794094525,"frozenset({'20299683', '15704307', '23012877', '17131869'})",4
0.006424934212774683,"frozenset({'22554204', '25785993'})",2
0.005228802843375141,"frozenset({'15704307', '25785993'})",2
0.007928642220019821,"frozenset({'6277410', '1238684'})",2
0.00833874440381395,"frozenset({'28204534', '31338724'})",2
0.0065274597587232155,"frozenset({'6277410', '7955881'})",2
0.005775605755100646,"frozenset({'1238684', '7955881'})",2
0.006424934212774683,"frozenset({'332631', '156534'})",2
0.00615153275691193,"frozenset({'25814105', '25785993'})",2
0.005433853935272205,"frozenset({'6277410', '10537195'})",2
0.005228802843375141,"frozenset({'7955881', '10537195'})",2
0.005673080209152114,"frozenset({'15704307', '24886016'})",2
0.00563890502716927,"frozenset({'19351043', '24886016'})",2
0.011961313693995421,"frozenset({'24886016', '22554204'})",2
0.005843956119066334,"frozenset({'20898019', '24886016'})",2
0.007621065582174225,"frozenset({'3217221', '16164271'})",2
0.006698335668637436,"frozenset({'6120349', '16164271'})",2
0.005399678753289361,"frozenset({'6120349', '3217221', '16164271'})",3
0.007723591128122757,"frozenset({'16164271', '13490570'})",2
0.007450189672260005,"frozenset({'3217221', '13490570'})",2
0.007040087488465876,"frozenset({'6120349', '13490570'})",2
0.007108437852431564,"frozenset({'7202841', '13490570'})",2
0.005673080209152114,"frozenset({'3217221', '16164271', '13490570'})",3
0.005878131301049178,"frozenset({'6120349', '3217221', '13490570'})",3
0.005536379481220738,"frozenset({'6120349', '16164271', '13490570'})",3
0.006083182392946243,"frozenset({'7202841', '6120349', '13490570'})",3
0.005126277297426609,"frozenset({'7202841', '6120349', '3217221', '13490570'})",4
0.005604729845186425,"frozenset({'7202841', '3217221', '13490570'})",3
0.005536379481220738,"frozenset({'7202841', '16164271', '13490570'})",3
0.008475445131745326,"frozenset({'21326', '167010'})",2
0.007005912306483032,"frozenset({'21329', '167010'})",2
0.006459109394757527,"frozenset({'21326', '21329'})",2
0.005604729845186425,"frozenset({'21326', '21329', '167010'})",3
0.00563890502716927,"frozenset({'21325', '21329'})",2
0.0054680291172550495,"frozenset({'21325', '167010'})",2
0.005194627661392297,"frozenset({'21325', '21326'})",2
0.006664160486654591,"frozenset({'30069', '138398'})",2
0.006185707938894775,"frozenset({'138396', '30069'})",2
0.005707255391134957,"frozenset({'30069', '138397'})",2
0.005399678753289361,"frozenset({'138396', '30069', '138398'})",3
0.006971737124500188,"frozenset({'21326', '15704307'})",2
0.005399678753289361,"frozenset({'18630542', '15704307'})",2
0.005502204299237893,"frozenset({'6839093', '7870457'})",2
0.005228802843375141,"frozenset({'27248586', '25761329'})",2
0.007040087488465876,"frozenset({'24666002', '25853351'})",2
0.006390759030791839,"frozenset({'23093359', '25853351'})",2
0.005194627661392297,"frozenset({'24666002', '23093359', '25853351'})",3
0.00673251085062028,"frozenset({'25761329', '24886016'})",2
0.006664160486654591,"frozenset({'25761329', '22554204'})",2
0.005433853935272205,"frozenset({'25761329', '24886016', '22554204'})",3
0.006083182392946243,"frozenset({'23012877', '28762820'})",2
0.005946481665014866,"frozenset({'20299683', '28762820'})",2
0.0050579269334609205,"frozenset({'23012877', '20299683', '28762820'})",3
0.005126277297426609,"frozenset({'138395', '30065'})",2
0.008236218857865418,"frozenset({'25855506', '30754980'})",2
0.00563890502716927,"frozenset({'25179', '10138607'})",2
0.008919722497522299,"frozenset({'7202841', '6120349'})",2
0.008236218857865418,"frozenset({'7202841', '3217221'})",2
0.006493284576740371,"frozenset({'7202841', '16164271'})",2
0.005126277297426609,"frozenset({'7202841', '15704307'})",2
0.00707426267044872,"frozenset({'7202841', '6120349', '3217221'})",3
0.0053655035713065175,"frozenset({'7202841', '6120349', '16164271'})",3
0.005126277297426609,"frozenset({'7202841', '3217221', '16164271'})",3
0.005946481665014866,"frozenset({'23331563', '21823465'})",2
0.005126277297426609,"frozenset({'25624966', '21823465'})",2
0.006083182392946243,"frozenset({'17277800', '16002136'})",2
0.008543795495711016,"frozenset({'29436571', '17346698'})",2
0.008031167765968353,"frozenset({'22487952', '29436571'})",2
0.00707426267044872,"frozenset({'29436571', '22487952', '17346698'})",3
